,train_score,val_score,test_score
0,0.0,0.0,0.0
1,0.752186709779049,0.6914351471313497,0.6381009512383238
2,0.7726025047177904,0.7304671002618465,0.7057367630159994
3,0.8264546091833157,0.7608599486861896,0.6861587480086215
4,0.8302672245232638,0.7651029080909925,0.6978604974778223
5,0.8848278793030173,0.7998301486199575,0.7216770740410348
6,0.8945625875461607,0.7960840097063007,0.7326489427042203
7,0.8993271387375842,0.7913425769360838,0.7156862745098039
8,0.8996198368288412,0.8244735933724543,0.7551357300073367
9,0.9046692190875453,0.8251626898047721,0.7350950394065833
10,0.9223327864311436,0.7962477816276515,0.705819730305181
11,0.9105484158289858,0.8264504263501087,0.7582115980522354
12,0.9207200635097732,0.8184667513765354,0.7312422028158975
13,0.9328497497242725,0.7969962453066333,0.7089984213295913
14,0.9232599643069601,0.7827323684430687,0.6942046855733662
15,0.9401095867136728,0.8256018790369934,0.7422280933509467
16,0.9352171952502629,0.8025912035458573,0.7054263565891472
17,0.9300935218004014,0.7949201990732795,0.7004280899899809
18,0.9455908345578057,0.8407981502098143,0.7518427518427518
19,0.9311032486330009,0.800621171598654,0.6967032967032968
20,0.9410615296391478,0.8066825775656324,0.7013034033309196
21,0.9492260588535465,0.8124947659325015,0.7208934224410833
22,0.9445360162688644,0.8435561681598899,0.751074138403876
23,0.9533990526181028,0.8374516725500084,0.7633089079191313
24,0.950067016998915,0.8306993947545394,0.7584928968499073
25,0.9499829584185413,0.8347128594589983,0.7505195626637752
26,0.9500192398135876,0.80802437785678,0.7145016448830799
27,0.9463008433863564,0.8306513409961686,0.7252073566534439
28,0.959863364645602,0.8485637420810553,0.7687011537030144
29,0.9483610237988326,0.8358869594824652,0.746933621933622
30,0.9527468795109111,0.8333612180023422,0.7449705701484671
31,0.9585322195704058,0.8148907103825136,0.7166606432959883
32,0.947195353703585,0.8280146370521657,0.7525448157823619
33,0.9565903372990491,0.807894291038455,0.7145922746781116
34,0.9577986337227862,0.8396830748482804,0.7644499689247979
35,0.9536843897662934,0.8173019271948609,0.7119292809623621
36,0.9574897495273097,0.8248520710059172,0.7235183695360686
37,0.9591549895651432,0.8406574974840658,0.7683904501806008
38,0.955526613574738,0.8176302039440418,0.7163465793433046
39,0.9638482222886167,0.8132632293080055,0.7013820775746767
40,0.9596368596027619,0.8228974315930837,0.7296583303980274
41,0.9653745226462996,0.8487854943551146,0.7659883720930233
42,0.963373792103074,0.8113413304252999,0.7144369925873632
43,0.9638590203106333,0.8126595201633486,0.7207368326924796
44,0.9590418957507566,0.8139396515087123,0.7162174263454824
45,0.9651465381169746,0.8421410365335599,0.7546017778575919
46,0.9680569771409077,0.820239905389424,0.7127441362704005
47,0.9643543223052295,0.8120275205979786,0.706648817492191
48,0.9646241986667519,0.8210166595472022,0.7124385357858314
49,0.9696155568349004,0.8352243861134632,0.7471603613272516
