,train_score,val_score,test_score
0,0.0,0.0,0.0
1,0.8021550434001795,0.7636858211492691,0.6969344892304943
2,0.850920845561652,0.7969160382953487,0.7431830333273927
3,0.8731519496266672,0.7978895413156328,0.7033677593174674
4,0.8151014754062315,0.7238009861048857,0.6045881328041817
5,0.9074373140671482,0.8340454623141343,0.7621567375239486
6,0.9152265145808672,0.8338958962515545,0.7487760391667467
7,0.9262813011935408,0.8296764279006232,0.7539030773395902
8,0.9258315279724735,0.8332912564167297,0.7464292011990831
9,0.9373194376083374,0.8399051550013173,0.7445903807993953
10,0.935734403004182,0.8419606833204567,0.7808568824065634
11,0.9470008304409855,0.8098369054734866,0.6954241273286309
12,0.9467912613073903,0.8507514251166005,0.7635322372067246
13,0.9488817891373802,0.8484848484848485,0.7657691583505931
14,0.9455347015644061,0.851813110181311,0.7598579704728088
15,0.9509425923953563,0.8429823054457998,0.742784070149799
16,0.9483112441214195,0.8546721962410659,0.7713850257191848
17,0.9489079065014688,0.8399593977330401,0.7474837445444018
18,0.9554797441364604,0.8531242008353933,0.7733453399369653
19,0.9523484347325069,0.8532255229390051,0.749691738594328
20,0.9581831751785904,0.8534811222722549,0.7694999539552445
21,0.9591714967609956,0.8584815618221256,0.7625
22,0.9631981588424574,0.855258650222679,0.7725737240938555
23,0.9627122972800408,0.8570932754880694,0.7718581770930016
24,0.9645949750458559,0.8593977867375825,0.7708752055545406
25,0.9654893099993606,0.8599108367626886,0.7799781976744186
26,0.9699803569903492,0.8696261273093425,0.7843506066020879
27,0.9669781134007425,0.8535130930775213,0.7628941803806197
28,0.9656968429141675,0.8499356499356499,0.7608100711548988
29,0.9679771448064131,0.8603564630558921,0.7763751957983966
30,0.9663438979652776,0.862505456132693,0.7814842578710645
31,0.966408599398554,0.848213501887455,0.7508286769580451
32,0.9683026584867075,0.8656020716443676,0.7862539156071495
33,0.9665259477207795,0.8560371517027864,0.780608504398827
34,0.9715624667163703,0.8583542441810159,0.7717261081927933
35,0.9707789437761283,0.8677895104284843,0.7847391060407706
36,0.9721173333333334,0.862550148264434,0.7771129394166042
37,0.9684286872306839,0.8675183759187959,0.7807807807807807
38,0.9737167726244828,0.8676917730866129,0.7805421463052358
39,0.9742353794309602,0.8684418665963617,0.7821641579096847
40,0.971791375490029,0.8587077449721865,0.7772245858604144
41,0.9745712091475381,0.8735071048731585,0.7878674755016333
42,0.9560220425842143,0.8427916813535424,0.7509039010466223
43,0.9746190729888119,0.8661779747698602,0.7869209809264304
44,0.9742048264688327,0.8601072107902473,0.7742825607064018
45,0.9739182359088098,0.8656485929993136,0.7824580598103574
46,0.9756263994029215,0.8700446311367814,0.7883005736856955
47,0.9715952644578827,0.8483714601581767,0.7581370257147995
48,0.9744639126913076,0.8633031479085813,0.7706287287746674
49,0.975581668123947,0.8523805453457559,0.7573622402890696
