,train_score,val_score,test_score
0,0.0,0.0,0.0
1,0.6290517205509093,0.6129138527425465,0.582607946220805
2,0.7265454388202988,0.7036876355748374,0.6431814054839295
3,0.84528092997509,0.7917616274162235,0.7320412517780939
4,0.8373382624768947,0.7520753102267865,0.664255357627272
5,0.882142779810753,0.8163050162523059,0.7464748746096337
6,0.8918438577332392,0.8014562695792058,0.7305550565834381
7,0.8922938453625923,0.8209438753173978,0.7484731748567134
8,0.9015796383348156,0.8221124685902435,0.7372904898601723
9,0.9059100451682676,0.7906076418111428,0.6804415011037528
10,0.9133394507159471,0.8334902833661502,0.7604176123467998
11,0.909811736770692,0.8091785379169154,0.7198919891989198
12,0.9240525312252287,0.845942836917087,0.7593440122044242
13,0.9130782506208697,0.8181280121755307,0.7303230412279137
14,0.927537471401997,0.8300561797752809,0.7413061916878712
15,0.9314193218606236,0.8183001996701104,0.7255944055944056
16,0.9337911793110849,0.842561471784893,0.7618593108714325
17,0.9361856417693981,0.8432959192551988,0.7582683017465626
18,0.9385122911567522,0.8506065857885615,0.7600853194843736
19,0.9415271921979472,0.8474841400886417,0.7608594549344246
20,0.9493822410328759,0.8536778275771159,0.7725118483412323
21,0.9416162259743018,0.8129278225457065,0.7027276930189551
22,0.9448024054982819,0.8551907719609583,0.7774675012036592
23,0.9451387417919932,0.8460431654676258,0.7638640429338104
24,0.8654799362096463,0.7636043956043956,0.6621583544660469
25,0.9461775651249336,0.8383787420114363,0.758413567706033
26,0.9545202440377148,0.853500960363192,0.7723440134907251
27,0.9564122805146039,0.8171413819808968,0.7205534316402694
28,0.9528628154220572,0.8172118860770656,0.7173333333333334
29,0.9522547552895918,0.856467291356511,0.7742787101640579
30,0.9539024442128103,0.8526827603855668,0.7633835876139748
31,0.9544262225160479,0.8380507227559941,0.7494210282538213
32,0.9570067096884484,0.8493440169058731,0.7456140350877193
33,0.9582816841205386,0.8580050004310716,0.7752778032877216
34,0.9599181742632488,0.861355902626298,0.7856608011980533
35,0.9535126386848103,0.8288620024548483,0.7155618241654912
36,0.9601703940362087,0.8502870854400548,0.7684441197954711
37,0.9544459324447845,0.8633708257040718,0.7768316646392814
38,0.9606817988608348,0.8462920195021811,0.7474563953488372
39,0.9627893099185882,0.8643904151672078,0.7821725965177896
40,0.9622343603311427,0.8681938325991189,0.7860952380952381
41,0.960789736825309,0.8447597879979484,0.7538670284938942
42,0.9591602078187549,0.8494642239889387,0.7471961757676043
43,0.9631363868550995,0.8547562222979883,0.7700621453661173
44,0.9628573253017176,0.8584962535526656,0.7707549766076508
45,0.9658828559213339,0.8590932959915981,0.7685950413223142
46,0.9659276893319446,0.8619014573213045,0.7749652294853965
47,0.9651972157772621,0.8585492227979274,0.7763230684123179
48,0.9660124869483688,0.8605946362779539,0.7611343392110526
49,0.9648209025316996,0.8597529145641203,0.779635823114084
