,train_score,val_score,test_score
0,0.0,0.0,0.0
1,0.6976815870010348,0.685729461756374,0.6019618939822675
2,0.789772608194488,0.7491283413581271,0.6956370286510495
3,0.8543697532300015,0.799795448734339,0.7285353535353534
4,0.855666313490605,0.7982764685191699,0.716190833959429
5,0.875473911313127,0.8092600248036378,0.7385229540918163
6,0.8854452309589099,0.7976768377253813,0.7138376383763838
7,0.8812016195011433,0.807287784679089,0.738045738045738
8,0.907075331722413,0.8185197701926327,0.7530732228754676
9,0.919958309403782,0.8435886214442013,0.7638653882308704
10,0.9071663323231892,0.8263348885432866,0.7582023711055969
11,0.9100052826201797,0.8214649033570702,0.7525931270857762
12,0.9193472995368207,0.8318146981180279,0.7470466227793309
13,0.9200144770177344,0.8314352777536295,0.7584342963653309
14,0.9343705255059517,0.8435147908279361,0.7585948477751756
15,0.9389769667962907,0.8578993821712267,0.7777565450028666
16,0.9303425357873211,0.842676944639103,0.7681050656660412
17,0.9426008968609866,0.8492436098069902,0.7768994699153725
18,0.9377392191885686,0.8468924581005587,0.7667570346826215
19,0.9421069416392048,0.8078617417824466,0.6905549101956929
20,0.9407572383073497,0.8418226063606612,0.7670282767206118
21,0.9238376164505655,0.8224609204436293,0.7368716127826576
22,0.946259892775083,0.8574436354066145,0.7792256846081208
23,0.9431823025446486,0.8367080907273833,0.7508634369457668
24,0.9517833130562848,0.8327656675749319,0.726124988727568
25,0.9425453310119325,0.83212570929725,0.7220764617691154
26,0.9544049623771662,0.8614897546389939,0.7767525920289166
27,0.9547458312924592,0.8560500695410291,0.7771779597915116
28,0.9603389181018884,0.8490082079343366,0.7654678865839297
29,0.9519913060154702,0.8598982991408032,0.77545617850052
30,0.9518461800238216,0.8543960846005944,0.7674221762437694
31,0.9541671101649815,0.8534213268496006,0.7603673810186473
32,0.9589765458422176,0.824122349669795,0.7122501850481124
33,0.9548546691403834,0.8636005256241787,0.7799133220275108
34,0.9529816758964271,0.8462480321847122,0.7525937003458267
35,0.9573421360877435,0.857517253428846,0.7727957799547852
36,0.9611646346662119,0.8317806292845843,0.7270827396219246
37,0.9620771247681781,0.8617414248021109,0.7794131611432913
38,0.9628082439949701,0.8512658227848101,0.7567362428842505
39,0.9619284484407883,0.8609350916252784,0.77942774357117
40,0.9655377934821943,0.866445530726257,0.782258064516129
41,0.9630103946553968,0.862888482632541,0.7863471043551246
42,0.9595854038260573,0.8563713962198415,0.766998418751744
43,0.9577698392447053,0.8511298947731585,0.7585133650677407
44,0.9672781569965869,0.8672831351827388,0.7813599619591061
45,0.9642445705508383,0.8689243726969643,0.7870833726749126
46,0.9636863765272832,0.8667946927374302,0.7817230424219772
47,0.9677323039518864,0.8683399383531485,0.785082294738845
48,0.9633818445648926,0.8605591700369264,0.7775665399239544
49,0.9677089109755577,0.8674719887955182,0.7821271003473199
