,train_score,val_score,test_score
0,0.0,0.0,0.0
1,0.7475319807352844,0.7079993177554154,0.6415498616194981
2,0.7715773647397206,0.7137809187279153,0.6395590494262221
3,0.8443912376871863,0.7510765154024512,0.6817749329642765
4,0.8767285993043183,0.8020100502512563,0.7488327019645846
5,0.8629236431717126,0.7966101694915254,0.7297273449219096
6,0.8726580545812304,0.742014742014742,0.670281802826918
7,0.8948010945064198,0.8018648018648019,0.7355961705831157
8,0.8646195606073457,0.7850950316772257,0.7095196506550218
9,0.9120555887117401,0.823579304495335,0.7634408602150539
10,0.9209913967935444,0.8234006734006734,0.7433801315087968
11,0.9174799600263656,0.8206071757129715,0.7599684514941722
12,0.9159503547619559,0.8288052943225357,0.7541593084859188
13,0.9296265595443048,0.8311996608732515,0.7511553501599716
14,0.9282253952065274,0.8404109589041096,0.7665030005455538
15,0.9310902896081772,0.8333473684210526,0.7604083444296493
16,0.9339459343947003,0.8347974413646055,0.7569849968556284
17,0.9317096972654179,0.8220346067040039,0.7394291754756871
18,0.9389187924175053,0.8282404298186702,0.7459563994374121
19,0.9439318060735216,0.8454709988796002,0.766960029336267
20,0.9413266391524486,0.8433402346445823,0.7521635058000369
21,0.9354817945802133,0.7941476692752638,0.6882569301157262
22,0.9453469309544594,0.8117249154453212,0.7086350974930362
23,0.945125199786894,0.7966672277394379,0.7049937799893371
24,0.9404927245144334,0.8035971833375753,0.7017793594306051
25,0.9430313847984529,0.8328012098806923,0.75785029466092
26,0.9420916899337156,0.8062041929435827,0.691543187567763
27,0.9514695539120611,0.8580414082292304,0.7756860541350569
28,0.9577254818443189,0.8441734417344173,0.7573075891659963
29,0.9556488565887342,0.8458938830686042,0.770329376059984
30,0.9557794092538843,0.8253332171791968,0.7187615869484613
31,0.9608152475163092,0.8481513327601031,0.7710579207016263
32,0.962363415621206,0.8517980695310498,0.7695510499637944
33,0.9324443488547156,0.816354460696262,0.7408207343412528
34,0.9459811606894931,0.8343013324222753,0.747824510514866
35,0.9526207956291617,0.85423197492163,0.7691444600280505
36,0.9568253427573874,0.8333756882676833,0.7445360085990684
37,0.9568042404941542,0.811240812797233,0.7063059735943126
38,0.9625839462743844,0.8386501007387509,0.764711071901191
39,0.95672030389688,0.813568010936432,0.7135878415053374
40,0.9573763486806965,0.8525290498974709,0.7768624966054132
41,0.9651811177797642,0.8366407100393537,0.7594803370786517
42,0.9599180432833909,0.8212392456765447,0.716273891259974
43,0.9614498933901918,0.8605891093435888,0.7708823806384782
44,0.9630435246198793,0.856582202883713,0.7773666636585147
45,0.9632107023411371,0.8475522110425298,0.7546056161688427
46,0.9686222752043596,0.8395578630045218,0.7502198768689534
47,0.963984674329502,0.8401880141010576,0.7676553672316383
48,0.9660966352509702,0.8480293629293018,0.737772761474793
49,0.9669527347252466,0.8555825242718447,0.7639911634756994
