,train_score,val_score,test_score
0,0.0,0.0,0.0
1,0.681716622402091,0.6350237322008493,0.5626030368763557
2,0.7485136121831647,0.6741610183501405,0.581711727225762
3,0.774209660971092,0.700830797071646,0.6063893911995177
4,0.7575546991808285,0.6901704020817594,0.638713689260016
5,0.8170335167583792,0.7182611559361107,0.6258409522166639
6,0.8234272399915272,0.7388535031847133,0.6763776763776764
7,0.8591050901400783,0.7655320555188367,0.6836363636363637
8,0.859524766720975,0.7634625062908907,0.6883151450625499
9,0.8735332464146024,0.795869737887212,0.7249499475641148
10,0.873650820684223,0.7805861113443614,0.7149673087117866
11,0.8919243660279517,0.7767774505679428,0.6673209028459274
12,0.8491314813610045,0.7765722854370645,0.7036827195467422
13,0.9076529524621617,0.8265846574406287,0.7641698560233278
14,0.9061991074638861,0.8058675607711651,0.7198656769176387
15,0.916368591381366,0.8033607739964355,0.7272727272727274
16,0.9188003237762535,0.7961930892566236,0.6915291328531048
17,0.9274507289128296,0.8292724776938916,0.7467983900475669
18,0.9271926277481005,0.8128669900434007,0.7258631569458218
19,0.9263175812251325,0.7923070462753002,0.6935341009743134
20,0.9325369835062064,0.8001007895178901,0.6944961446423823
21,0.9394300805043234,0.8311622398917273,0.7555595408895266
22,0.9252399966018181,0.8240328941847781,0.758443854995579
23,0.9406137222661172,0.8513170560952131,0.7870553825832627
24,0.9368468104127201,0.8372830587613426,0.7491448118586088
25,0.9435422157979764,0.8550566512798993,0.7748986426934602
26,0.9433849694231958,0.81748426588499,0.7172668513388735
27,0.9432202301998203,0.8252369162469052,0.7427641099855282
28,0.9428467729883218,0.8313417548651415,0.7551889785189885
29,0.9490976498412631,0.8333900612661675,0.7379920548934633
30,0.9555465535253609,0.8360237892948175,0.745860331173506
31,0.9537740870861281,0.8682197802197801,0.795205935508418
32,0.9514178659627012,0.8497522465776435,0.7739314729777463
33,0.9564050686827813,0.8561931420573826,0.7624528301886793
34,0.9539818483957562,0.8647906657515443,0.7915978719501009
35,0.9599488708990199,0.8603455541508639,0.789736279401283
36,0.9539763257980427,0.8508249702330328,0.7727477274772748
37,0.9578359481582537,0.8613214039917413,0.778410134018726
38,0.9582372533948246,0.8674364094105391,0.7904558536811809
39,0.9567421354177759,0.8595914127423823,0.7816006677177038
40,0.9548851370052588,0.849789029535865,0.7812890555257989
41,0.9587450645608794,0.8657399260953721,0.7888604717249219
42,0.9629913873966062,0.8478794548378904,0.7759425493716338
43,0.9620501449769742,0.8681611268573391,0.8005857051340715
44,0.9630513530790539,0.8672067629446988,0.7898149914171277
45,0.9596935518195361,0.8618577747533175,0.7918020946189961
46,0.9613925938552009,0.8604291845493564,0.7904246537650187
47,0.9643664916997396,0.8721791255289139,0.7937505954082118
48,0.9667939175499584,0.8593415989739205,0.7871003006285869
49,0.9670006395224898,0.8706565354734056,0.7981842941443485
