,train_score,val_score,test_score
0,0.0,0.0,0.0
1,0.6927407679757336,0.6757768625982777,0.6209508621548889
2,0.6391987659564955,0.6089187754379755,0.5641588870583928
3,0.7840291958117914,0.7333504757006941,0.6836422530142163
4,0.7668234325220521,0.7212771525778593,0.6649379514724948
5,0.8312603561465695,0.7549351614768316,0.6925135998618427
6,0.8328711651040979,0.7591444783937146,0.681990215083541
7,0.8556778766400241,0.7817029771721205,0.7229337510365798
8,0.8987285347371102,0.822267620020429,0.7503615328994939
9,0.8834635278091143,0.8031268586965757,0.7430680590565358
10,0.9035308147706461,0.8268424206111443,0.75858310626703
11,0.8828530136869847,0.807556080283353,0.7411032028469751
12,0.915762671972955,0.82419175978845,0.7554632472458009
13,0.9053231777371176,0.7773424190800682,0.6854527506057614
14,0.9051792487196519,0.8184379001280411,0.7478497057492078
15,0.9132616182660828,0.8301561286983524,0.7561759573881899
16,0.9164586134050317,0.8091762252346194,0.72209903917221
17,0.9260578309166454,0.8416419805332204,0.763230700580098
18,0.9204909969633462,0.8281129322921136,0.7489130434782607
19,0.9262813011935408,0.842662501084787,0.7592507151425673
20,0.9335402120506854,0.8477680953227814,0.776574331448289
21,0.9333674929012148,0.8374127344604255,0.7650088809946715
22,0.9339329099356379,0.8464458247066942,0.7611009174311927
23,0.9287988791236785,0.8383977900552486,0.7581120943952802
24,0.9267744445405032,0.8002864560021484,0.6852281515854601
25,0.9400540897378564,0.8352881183069862,0.7642934196332255
26,0.9311114417497397,0.8165979294672165,0.7436874280145299
27,0.9365242311476111,0.8361398410120523,0.7578528107178418
28,0.9428297668476525,0.846153846153846,0.7752839130823571
29,0.9355079098090148,0.8449889399353412,0.7657804304575873
30,0.9433400025541696,0.8361803894772805,0.7447789530783836
31,0.9391226499552373,0.8360920125626008,0.7606215754962723
32,0.9445951674438321,0.8433136297438533,0.7704858593183467
33,0.9454917683186898,0.8417352537722909,0.7735609224623208
34,0.9472965184536896,0.8485731425143543,0.7759642564055804
35,0.9440440141595939,0.8506081891382559,0.7751204874056561
36,0.9425087108013938,0.8243910747743144,0.7415304002168218
37,0.949644877301918,0.8492851135407906,0.7762094984465158
38,0.9506636507191328,0.8527865404837014,0.770745428973277
39,0.9478558229434378,0.8329714381159178,0.7668803231187988
40,0.9491879449251885,0.8400670578373848,0.7714462408339958
41,0.9423775148434497,0.8548557353976073,0.7686311787072243
42,0.9525044646653626,0.8443231254798259,0.7678603563073602
43,0.9482083581581412,0.8529488404412403,0.7767062314540059
44,0.9581565877262167,0.8581628210709621,0.7769568876835313
45,0.9529254245212845,0.8546918767507002,0.7739803625377644
46,0.9512626531699521,0.8581493255434316,0.7820983125458548
47,0.952299501828056,0.8421414453897053,0.7602489019033675
48,0.9565903709550119,0.8591918838551688,0.782380013149244
49,0.9490157772917418,0.8456193865446533,0.778453829634932
