,epoch,time,train_perplexity,val_loss,val_perplexity
0,1.0,74.01969194412231,1190.329135949131,6.785236646731694,884.6894210350611
1,2.0,75.10937690734863,833.4522406231039,6.490452339251836,658.8213065613087
2,3.0,75.30651712417603,676.0338880719925,6.338427911202113,565.9059572910083
3,4.0,75.2879376411438,589.2238567272351,6.227919340133667,506.70011535118164
4,5.0,75.2872405052185,521.7537334694726,6.128185162941615,458.60311505924767
5,6.0,75.27969145774841,467.27416744930997,6.038048446178436,419.0743901042921
6,7.0,75.2988076210022,421.7460346967775,5.954898864030838,385.63790684225427
7,8.0,75.28216624259949,386.11075027414466,5.897641032934189,364.17737136935114
8,9.0,75.34609484672546,357.9409726928294,5.833923349777858,341.69664816380384
9,10.0,75.2710313796997,333.18843488269926,5.785604844490687,325.5789051773359
10,11.0,75.34804606437683,310.5188675764761,5.726506471633911,306.8952461583415
11,12.0,75.34703636169434,290.69386298032043,5.680389255285263,293.06348423314415
12,13.0,75.30480670928955,273.22122253458286,5.641245047251384,281.8133711035335
13,14.0,75.27791905403137,259.4979606141083,5.60559066136678,271.94250393694267
14,15.0,75.48019433021545,246.76647282749016,5.584460983673732,266.2567273305765
15,16.0,75.50812005996704,236.3201484770682,5.55098017056783,257.4898161958738
16,17.0,75.37423062324524,226.140776576296,5.524900039037068,250.8612604343203
17,18.0,75.34864044189453,217.68716216544533,5.521493852138519,250.008233704653
18,19.0,75.29614162445068,209.2931218785109,5.5161110162734985,248.66609591213307
19,20.0,75.35863471031189,202.08584822742634,5.479228049516678,239.66162903742105
